(522.29,327.70,734.86,1.00) (522.292,327.699,734.860)
(686.98,9.74,868.37,1.00) (686.984,9.743,868.370)
(115.55,687.36,318.60,1.00) (115.549,687.365,318.598)
(95.05,415.55,223.69,1.00) (95.049,415.548,223.689)
(391.00,294.28,579.70,1.00) (391.005,294.282,579.697)
(317.18,677.87,783.30,1.00) (317.185,677.866,783.297)
(478.89,661.03,894.12,1.00) (478.892,661.029,894.116)
(724.94,741.59,613.35,1.00) (724.941,741.593,613.349)
(785.35,226.37,134.66,1.00) (785.347,226.367,134.665)
(674.42,891.29,384.77,1.00) (674.416,891.288,384.769)
(817.99,413.58,712.47,1.00) (817.992,413.580,712.468)
(552.85,100.56,722.21,1.00) (552.853,100.564,722.211)
(421.22,216.11,409.58,1.00) (421.223,216.113,409.575)
(739.82,311.16,825.12,1.00) (739.820,311.162,825.123)
(963.51,702.17,119.41,1.00) (963.510,702.166,119.405)
(543.21,19.35,797.27,1.00) (543.207,19.351,797.271)
(326.50,498.24,458.30,1.00) (326.504,498.243,458.300)
(220.62,223.18,199.89,1.00) (220.621,223.184,199.893)
(833.97,8.53,426.26,1.00) (833.969,8.530,426.260)
(968.63,682.95,317.55,1.00) (968.634,682.947,317.547)
(353.40,500.94,731.13,1.00) (353.403,500.939,731.127)
(65.87,53.79,831.69,1.00) (65.871,53.791,831.691)
(788.08,475.01,47.80,1.00) (788.082,475.014,47.803)
(197.66,214.83,358.96,1.00) (197.657,214.834,358.965)
(22.78,178.34,61.13,1.00) (22.780,178.344,61.131)
(142.19,721.55,80.48,1.00) (142.186,721.552,80.482)
(939.46,48.06,578.72,1.00) (939.457,48.056,578.725)
(397.76,268.68,801.91,1.00) (397.756,268.676,801.908)
(597.65,102.65,810.44,1.00) (597.649,102.646,810.439)
(23.91,71.28,493.39,1.00) (23.908,71.280,493.385)
(341.46,424.68,994.32,1.00) (341.456,424.683,994.324)
(72.58,490.55,48.12,1.00) (72.583,490.554,48.115)
(904.27,278.64,523.13,1.00) (904.273,278.636,523.129)
(952.08,476.29,737.96,1.00) (952.077,476.293,737.964)
(311.04,499.07,916.31,1.00) (311.042,499.074,916.308)
(372.17,641.26,637.86,1.00) (372.173,641.259,637.860)
(452.65,580.72,685.92,1.00) (452.655,580.716,685.916)
(31.38,978.47,954.59,1.00) (31.380,978.472,954.592)
(833.29,576.12,57.24,1.00) (833.288,576.121,57.238)
(643.73,600.03,128.52,1.00) (643.726,600.029,128.517)
(137.11,941.48,553.20,1.00) (137.112,941.485,553.201)
(131.44,14.07,43.75,1.00) (131.436,14.068,43.755)
(179.55,918.34,322.39,1.00) (179.551,918.341,322.391)
(702.68,870.42,798.68,1.00) (702.681,870.418,798.684)
(440.64,181.46,297.76,1.00) (440.645,181.460,297.758)
(356.95,553.63,939.02,1.00) (356.953,553.633,939.017)
(994.81,6.29,519.73,1.00) (994.813,6.288,519.733)
(680.73,37.67,498.20,1.00) (680.729,37.667,498.205)
(635.32,870.96,74.33,1.00) (635.320,870.955,74.326)
(692.56,514.68,674.36,1.00) (692.558,514.682,674.355)
(821.08,651.79,615.84,1.00) (821.076,651.793,615.840)
(374.28,783.23,629.91,1.00) (374.276,783.229,629.908)
(418.03,962.78,548.25,1.00) (418.031,962.780,548.249)
(740.42,665.46,418.67,1.00) (740.422,665.461,418.666)
(539.11,106.11,600.13,1.00) (539.106,106.105,600.126)
(836.86,463.06,153.76,1.00) (836.864,463.058,153.759)
(775.88,457.87,160.05,1.00) (775.882,457.871,160.047)
(295.61,138.60,197.71,1.00) (295.614,138.600,197.715)
(793.82,773.92,68.67,1.00) (793.819,773.920,68.670)
(868.15,466.48,583.35,1.00) (868.145,466.478,583.351)
(542.50,287.55,235.14,1.00) (542.500,287.554,235.145)
(158.34,661.83,18.37,1.00) (158.340,661.830,18.374)
(788.25,79.86,981.15,1.00) (788.248,79.861,981.154)
(336.50,820.28,646.61,1.00) (336.497,820.282,646.615)
(755.16,359.39,752.72,1.00) (755.163,359.389,752.720)
(355.29,196.25,215.78,1.00) (355.290,196.253,215.778)
(509.05,972.13,673.65,1.00) (509.049,972.134,673.649)
(669.10,267.75,812.25,1.00) (669.096,267.749,812.249)
(866.81,61.57,586.17,1.00) (866.811,61.568,586.169)
(935.48,929.71,52.65,1.00) (935.480,929.714,52.647)
(518.83,472.21,340.20,1.00) (518.832,472.214,340.201)
(753.98,630.55,2.03,1.00) (753.976,630.555,2.030)
(772.35,418.80,81.89,1.00) (772.350,418.803,81.891)
(753.50,755.30,902.17,1.00) (753.504,755.299,902.173)
(400.12,510.46,261.56,1.00) (400.118,510.463,261.562)
(152.84,865.75,457.82,1.00) (152.838,865.752,457.815)
(368.62,374.80,429.95,1.00) (368.616,374.801,429.949)
(42.27,43.90,697.70,1.00) (42.266,43.897,697.698)
(854.51,910.71,759.27,1.00) (854.514,910.707,759.267)
(440.68,846.19,688.98,1.00) (440.683,846.188,688.980)
(493.33,365.02,161.19,1.00) (493.330,365.020,161.194)
(833.53,119.00,791.75,1.00) (833.531,118.996,791.749)
(835.56,891.35,210.55,1.00) (835.562,891.346,210.552)
(917.45,644.85,965.85,1.00) (917.453,644.850,965.851)
(819.63,44.97,476.31,1.00) (819.626,44.968,476.314)
(81.19,197.81,342.07,1.00) (81.188,197.807,342.066)
(539.00,566.42,716.87,1.00) (539.003,566.423,716.867)
(968.95,608.69,760.76,1.00) (968.952,608.689,760.763)
(666.65,463.20,671.47,1.00) (666.651,463.203,671.471)
(425.92,903.89,517.66,1.00) (425.917,903.886,517.659)
(114.90,397.22,882.68,1.00) (114.898,397.216,882.679)
(276.09,230.75,1.67,1.00) (276.092,230.748,1.675)
(67.84,66.31,893.02,1.00) (67.841,66.309,893.021)
(278.39,983.76,537.87,1.00) (278.393,983.762,537.871)
(244.24,803.39,582.84,1.00) (244.244,803.388,582.839)
(720.56,884.58,780.65,1.00) (720.558,884.576,780.646)
(62.62,423.58,347.07,1.00) (62.623,423.579,347.069)
(779.49,392.53,955.76,1.00) (779.490,392.531,955.757)
(540.25,59.18,418.96,1.00) (540.253,59.182,418.960)
(211.72,485.10,322.85,1.00) (211.724,485.099,322.846)
(729.38,600.00,720.06,1.00) (729.383,599.997,720.063)
(612.06,876.09,950.81,1.00) (612.062,876.089,950.810)
(613.74,943.93,17.12,1.00) (613.737,943.931,17.120)
(506.76,222.32,0.88,1.00) (506.757,222.324,0.881)
(44.63,466.57,804.27,1.00) (44.628,466.568,804.269)
(627.47,187.13,688.84,1.00) (627.468,187.126,688.845)
(408.11,249.75,112.42,1.00) (408.113,249.749,112.423)
(755.18,29.24,504.95,1.00) (755.182,29.239,504.954)
(710.94,569.49,564.14,1.00) (710.940,569.493,564.136)
(129.90,781.22,49.24,1.00) (129.900,781.217,49.235)
(452.75,510.60,649.23,1.00) (452.746,510.600,649.232)
(172.81,122.66,525.32,1.00) (172.809,122.662,525.321)
(123.62,736.40,469.25,1.00) (123.619,736.399,469.252)
(140.74,243.16,691.58,1.00) (140.739,243.156,691.576)
(141.62,287.78,158.14,1.00) (141.620,287.785,158.144)
(945.89,915.25,345.27,1.00) (945.889,915.252,345.270)
(634.73,323.37,595.02,1.00) (634.734,323.366,595.019)
(747.16,78.55,624.26,1.00) (747.157,78.548,624.259)
(252.11,789.49,193.75,1.00) (252.111,789.487,193.751)
(816.25,919.39,974.97,1.00) (816.247,919.387,974.968)
(865.48,372.13,485.57,1.00) (865.482,372.133,485.569)
(514.71,544.94,608.23,1.00) (514.714,544.942,608.231)
(40.04,668.56,344.63,1.00) (40.035,668.561,344.630)
(509.29,809.30,587.79,1.00) (509.287,809.300,587.786)
(200.86,950.92,875.57,1.00) (200.864,950.920,875.571)
(359.01,896.81,790.82,1.00) (359.008,896.809,790.823)
(704.28,531.54,114.19,1.00) (704.278,531.543,114.188)
(299.30,278.70,192.74,1.00) (299.297,278.700,192.736)
(923.56,530.81,982.22,1.00) (923.556,530.811,982.223)
(117.31,347.06,901.61,1.00) (117.307,347.057,901.611)
(92.28,212.54,273.74,1.00) (92.276,212.539,273.744)
(577.84,727.25,818.69,1.00) (577.844,727.253,818.686)
(186.08,767.29,487.25,1.00) (186.076,767.288,487.247)
(530.71,276.58,296.55,1.00) (530.705,276.575,296.548)
(118.49,477.44,247.47,1.00) (118.491,477.439,247.468)
(994.06,836.45,144.28,1.00) (994.062,836.447,144.278)
(784.88,540.72,675.82,1.00) (784.885,540.725,675.821)
(899.07,840.02,954.52,1.00) (899.073,840.022,954.520)
(91.81,763.58,485.33,1.00) (91.809,763.578,485.331)
(74.03,880.89,832.39,1.00) (74.033,880.885,832.388)
(975.64,973.16,44.93,1.00) (975.643,973.161,44.927)
(249.39,551.01,772.18,1.00) (249.387,551.005,772.180)
(68.07,737.08,539.47,1.00) (68.073,737.081,539.468)
(555.32,267.79,816.04,1.00) (555.320,267.786,816.043)
(851.87,386.28,293.48,1.00) (851.868,386.278,293.482)
(99.34,380.34,129.93,1.00) (99.336,380.340,129.929)
(243.61,165.22,670.65,1.00) (243.614,165.225,670.654)
(919.43,64.30,510.68,1.00) (919.434,64.298,510.676)
(873.95,156.11,274.25,1.00) (873.955,156.107,274.254)
(359.29,230.14,155.14,1.00) (359.286,230.139,155.139)
(191.67,205.78,128.30,1.00) (191.674,205.782,128.300)
(236.60,455.17,679.31,1.00) (236.601,455.169,679.305)
(8.78,523.24,416.39,1.00) (8.781,523.242,416.386)
(548.25,78.56,684.17,1.00) (548.248,78.562,684.173)
(364.29,930.43,70.45,1.00) (364.291,930.430,70.451)
(657.77,29.77,450.79,1.00) (657.773,29.766,450.791)
(787.70,273.38,616.02,1.00) (787.701,273.380,616.015)
(458.36,192.81,680.31,1.00) (458.355,192.814,680.313)
(969.03,66.77,836.42,1.00) (969.031,66.769,836.419)
(243.28,426.05,66.56,1.00) (243.285,426.055,66.559)
(398.42,617.73,272.34,1.00) (398.424,617.729,272.341)
(526.72,854.33,727.51,1.00) (526.724,854.330,727.510)
(206.03,863.11,250.75,1.00) (206.029,863.111,250.752)
(622.42,411.36,329.31,1.00) (622.416,411.359,329.314)
(306.59,775.65,259.74,1.00) (306.588,775.650,259.745)
(377.04,433.42,289.51,1.00) (377.039,433.423,289.511)
(827.83,221.12,562.89,1.00) (827.830,221.124,562.891)
(443.84,679.48,755.70,1.00) (443.845,679.479,755.705)
(124.16,648.51,822.47,1.00) (124.157,648.510,822.474)
(960.58,891.79,248.53,1.00) (960.577,891.795,248.529)
(27.14,290.22,866.26,1.00) (27.135,290.219,866.257)
(299.48,816.94,720.59,1.00) (299.476,816.942,720.587)
(26.99,22.97,583.70,1.00) (26.986,22.971,583.698)
(277.74,645.39,995.06,1.00) (277.738,645.387,995.057)
(607.05,951.98,770.71,1.00) (607.053,951.975,770.706)
(866.80,329.01,204.13,1.00) (866.797,329.014,204.129)
(156.31,156.84,425.25,1.00) (156.308,156.844,425.253)
(719.20,600.69,104.73,1.00) (719.199,600.689,104.733)
(474.90,724.85,753.24,1.00) (474.904,724.846,753.243)
(297.38,685.42,645.04,1.00) (297.377,685.423,645.038)
(545.91,712.56,935.26,1.00) (545.906,712.558,935.256)
(412.16,12.03,752.20,1.00) (412.164,12.035,752.198)
(132.75,39.02,775.17,1.00) (132.751,39.021,775.170)
(716.45,316.76,420.56,1.00) (716.449,316.759,420.557)
(711.51,923.81,372.53,1.00) (711.505,923.812,372.532)
(482.21,790.61,701.55,1.00) (482.212,790.609,701.546)
(686.34,946.92,858.39,1.00) (686.341,946.917,858.390)
(111.59,666.12,459.08,1.00) (111.594,666.116,459.079)
(216.33,141.02,183.93,1.00) (216.327,141.019,183.925)
(969.57,438.40,869.35,1.00) (969.570,438.396,869.348)
(614.61,984.30,581.91,1.00) (614.607,984.303,581.907)
(549.86,396.47,593.94,1.00) (549.863,396.466,593.941)
(302.06,529.22,632.96,1.00) (302.062,529.217,632.962)
(77.23,245.67,949.72,1.00) (77.231,245.666,949.721)
(497.79,957.17,873.53,1.00) (497.788,957.171,873.533)
(870.32,439.38,664.14,1.00) (870.320,439.383,664.142)
(571.87,125.72,611.06,1.00) (571.866,125.723,611.059)
(430.26,237.32,277.17,1.00) (430.256,237.318,277.174)
(889.33,453.64,418.19,1.00) (889.335,453.645,418.193)
(73.26,423.21,856.59,1.00) (73.260,423.214,856.590)
(942.61,37.82,840.89,1.00) (942.608,37.821,840.892)
(524.51,587.68,237.36,1.00) (524.515,587.685,237.358)
(118.46,889.75,766.58,1.00) (118.456,889.746,766.575)
(751.42,966.98,12.24,1.00) (751.418,966.977,12.241)
(701.14,464.77,969.41,1.00) (701.139,464.765,969.412)
(574.67,335.08,408.79,1.00) (574.672,335.085,408.794)
(238.81,906.95,534.52,1.00) (238.813,906.951,534.518)
(849.87,337.21,771.84,1.00) (849.872,337.206,771.835)
(127.05,226.54,225.48,1.00) (127.046,226.541,225.480)
(545.24,299.80,648.69,1.00) (545.239,299.801,648.694)
(401.83,242.41,686.52,1.00) (401.829,242.409,686.516)
(242.72,766.92,274.20,1.00) (242.721,766.924,274.200)
(480.08,885.38,163.95,1.00) (480.080,885.380,163.947)
(246.66,636.80,130.92,1.00) (246.655,636.798,130.924)
(258.90,337.94,595.69,1.00) (258.896,337.937,595.689)
(228.31,912.61,930.77,1.00) (228.308,912.608,930.774)
(637.10,151.42,837.72,1.00) (637.102,151.422,837.724)
(171.62,1.29,174.93,1.00) (171.619,1.294,174.931)
(943.45,128.34,401.47,1.00) (943.455,128.340,401.472)
(168.93,673.58,701.27,1.00) (168.935,673.579,701.273)
(817.63,75.41,943.68,1.00) (817.629,75.409,943.682)
(504.14,318.13,710.61,1.00) (504.145,318.130,710.606)
(778.35,798.21,595.99,1.00) (778.345,798.210,595.986)
(942.29,44.86,232.78,1.00) (942.292,44.865,232.784)
(73.22,303.76,570.72,1.00) (73.216,303.761,570.720)
(668.91,532.07,483.33,1.00) (668.905,532.068,483.329)
(599.68,169.17,634.75,1.00) (599.679,169.170,634.750)
(437.40,340.79,636.04,1.00) (437.404,340.789,636.044)
(612.33,284.24,764.38,1.00) (612.334,284.244,764.384)
(13.81,453.18,437.96,1.00) (13.806,453.179,437.964)
(715.08,270.81,513.37,1.00) (715.079,270.808,513.372)
(658.76,774.95,831.50,1.00) (658.761,774.953,831.502)
(369.37,553.30,629.71,1.00) (369.367,553.298,629.712)
(965.35,495.59,674.58,1.00) (965.352,495.590,674.577)
(198.14,568.81,978.34,1.00) (198.136,568.805,978.338)
(768.86,237.71,510.41,1.00) (768.856,237.711,510.406)
(252.18,837.39,679.58,1.00) (252.185,837.390,679.577)
(886.94,274.79,20.37,1.00) (886.935,274.793,20.366)
(522.98,887.13,304.61,1.00) (522.979,887.128,304.610)
(287.36,900.93,757.79,1.00) (287.363,900.934,757.789)
(725.33,616.01,28.60,1.00) (725.327,616.013,28.597)
(238.70,274.77,803.55,1.00) (238.699,274.774,803.550)
(70.20,644.14,356.85,1.00) (70.202,644.141,356.848)
(699.91,609.49,852.44,1.00) (699.914,609.493,852.437)
(374.49,807.63,421.24,1.00) (374.491,807.629,421.243)
(352.83,576.49,658.95,1.00) (352.829,576.485,658.953)
(863.24,828.67,496.34,1.00) (863.235,828.670,496.343)
(542.81,715.61,771.14,1.00) (542.812,715.605,771.137)
(563.18,238.58,658.26,1.00) (563.178,238.585,658.264)
(867.79,525.95,559.20,1.00) (867.789,525.948,559.199)
(625.58,251.28,175.21,1.00) (625.578,251.275,175.212)
(654.17,489.97,449.99,1.00) (654.175,489.974,449.986)
(457.72,560.18,94.13,1.00) (457.725,560.176,94.127)
(814.57,260.09,703.62,1.00) (814.572,260.090,703.620)
(667.01,634.58,511.25,1.00) (667.009,634.581,511.249)
(88.25,987.41,87.73,1.00) (88.252,987.410,87.734)
(747.21,850.65,916.40,1.00) (747.205,850.645,916.404)
(243.55,393.46,632.01,1.00) (243.548,393.457,632.010)
(14.68,956.64,870.59,1.00) (14.685,956.636,870.594)
(672.95,824.42,396.54,1.00) (672.949,824.424,396.542)
(232.15,450.00,647.82,1.00) (232.148,450.002,647.817)
(407.36,104.18,137.79,1.00) (407.360,104.177,137.792)
(857.35,561.90,697.97,1.00) (857.346,561.901,697.968)
(951.47,376.47,958.06,1.00) (951.472,376.474,958.057)
(655.09,43.48,592.64,1.00) (655.092,43.483,592.638)
(166.34,131.74,580.05,1.00) (166.341,131.735,580.048)
(254.07,878.94,430.69,1.00) (254.075,878.940,430.693)
(170.48,122.49,824.15,1.00) (170.479,122.489,824.150)
(802.49,137.17,780.79,1.00) (802.489,137.174,780.785)
(673.08,810.12,605.21,1.00) (673.083,810.123,605.209)
(69.62,42.27,55.21,1.00) (69.625,42.271,55.211)
(717.44,449.63,159.39,1.00) (717.442,449.631,159.388)
(855.23,306.98,721.29,1.00) (855.234,306.976,721.290)
(553.20,258.45,97.76,1.00) (553.201,258.449,97.763)
(511.26,913.54,141.25,1.00) (511.259,913.540,141.247)
(103.90,79.88,272.98,1.00) (103.897,79.881,272.982)
(683.94,333.96,151.92,1.00) (683.944,333.956,151.922)
(114.64,504.44,274.41,1.00) (114.637,504.435,274.411)
(938.79,306.92,411.58,1.00) (938.787,306.924,411.585)
(719.57,980.01,221.71,1.00) (719.572,980.007,221.708)
(324.78,49.63,263.98,1.00) (324.782,49.632,263.979)
(379.99,767.07,713.61,1.00) (379.993,767.074,713.610)
(539.38,622.31,20.59,1.00) (539.381,622.308,20.586)
(260.67,175.51,279.03,1.00) (260.671,175.509,279.035)
(358.43,686.77,192.58,1.00) (358.434,686.768,192.575)
(499.68,790.66,272.46,1.00) (499.681,790.664,272.457)
(772.66,474.61,606.41,1.00) (772.663,474.608,606.413)
(924.58,589.25,110.85,1.00) (924.585,589.245,110.848)
(199.00,528.03,417.77,1.00) (198.996,528.032,417.772)
(610.58,247.60,397.78,1.00) (610.580,247.604,397.779)
(832.29,572.39,447.41,1.00) (832.288,572.385,447.411)
(96.27,952.38,214.49,1.00) (96.267,952.378,214.485)
(809.88,491.76,836.79,1.00) (809.877,491.759,836.793)
(830.46,752.43,12.30,1.00) (830.463,752.430,12.302)
(109.50,110.86,699.07,1.00) (109.498,110.864,699.070)
(302.07,610.55,489.73,1.00) (302.074,610.545,489.734)
(574.53,383.21,964.34,1.00) (574.530,383.208,964.343)
(180.94,307.79,553.59,1.00) (180.943,307.792,553.588)
(291.79,506.79,81.62,1.00) (291.791,506.788,81.620)
(709.56,117.37,329.22,1.00) (709.563,117.368,329.224)
(107.34,949.66,901.61,1.00) (107.343,949.657,901.609)
(554.75,45.92,853.99,1.00) (554.754,45.924,853.987)
(769.24,855.80,345.75,1.00) (769.239,855.801,345.747)
(606.03,686.26,98.18,1.00) (606.033,686.264,98.177)
(618.33,795.76,209.04,1.00) (618.335,795.763,209.041)
(317.40,97.84,819.59,1.00) (317.405,97.836,819.586)
(807.14,672.37,202.79,1.00) (807.139,672.366,202.794)
(771.48,853.31,510.59,1.00) (771.482,853.309,510.587)
(325.07,145.10,17.37,1.00) (325.071,145.100,17.375)
(406.69,854.66,134.74,1.00) (406.691,854.664,134.743)
(735.91,962.01,84.40,1.00) (735.914,962.007,84.400)
(637.52,516.76,130.32,1.00) (637.524,516.761,130.324)
(491.51,286.00,986.12,1.00) (491.511,286.000,986.125)
(837.26,892.03,672.39,1.00) (837.258,892.033,672.389)
(935.44,510.37,468.15,1.00) (935.435,510.368,468.152)
(144.48,827.77,565.99,1.00) (144.476,827.773,565.988)
(964.06,634.91,238.35,1.00) (964.063,634.912,238.354)
(166.86,406.39,91.66,1.00) (166.857,406.394,91.663)
(677.44,731.46,236.76,1.00) (677.444,731.465,236.763)
(694.82,138.16,91.43,1.00) (694.818,138.155,91.427)
(829.56,874.07,53.43,1.00) (829.561,874.070,53.434)
(913.96,511.59,570.19,1.00) (913.961,511.593,570.195)
(44.29,3.10,856.19,1.00) (44.285,3.105,856.195)
(30.41,840.36,748.23,1.00) (30.410,840.363,748.227)
(702.80,775.80,258.59,1.00) (702.799,775.798,258.595)
(170.95,920.27,86.37,1.00) (170.951,920.274,86.367)
(736.94,884.34,721.28,1.00) (736.939,884.337,721.279)
(975.29,51.19,127.67,1.00) (975.293,51.194,127.674)
(66.96,728.64,859.14,1.00) (66.957,728.638,859.139)
(303.72,423.46,997.29,1.00) (303.720,423.456,997.294)
(395.15,253.02,871.36,1.00) (395.147,253.018,871.364)
(448.58,166.98,382.96,1.00) (448.581,166.979,382.957)
(18.78,211.26,386.06,1.00) (18.776,211.264,386.062)
(874.97,241.67,226.42,1.00) (874.971,241.674,226.425)
(623.20,944.47,2.22,1.00) (623.198,944.474,2.222)
(881.79,115.43,922.50,1.00) (881.793,115.425,922.496)
(968.16,852.36,806.83,1.00) (968.160,852.365,806.833)
(689.44,827.66,858.03,1.00) (689.440,827.658,858.027)
(817.11,894.61,586.67,1.00) (817.113,894.614,586.665)
(676.25,198.33,10.12,1.00) (676.252,198.334,10.122)
(673.55,593.48,263.14,1.00) (673.546,593.482,263.139)
(544.91,42.06,430.12,1.00) (544.910,42.063,430.118)
(927.87,60.84,641.38,1.00) (927.867,60.839,641.382)
(313.93,935.81,883.06,1.00) (313.929,935.809,883.057)
(540.35,559.01,827.53,1.00) (540.354,559.007,827.531)
(542.58,440.80,942.96,1.00) (542.576,440.800,942.956)
(465.07,408.96,795.32,1.00) (465.072,408.960,795.320)
(271.91,98.40,622.98,1.00) (271.905,98.400,622.978)
(129.93,915.51,517.59,1.00) (129.933,915.513,517.593)
(716.60,591.76,715.93,1.00) (716.598,591.765,715.927)
(726.72,265.31,309.41,1.00) (726.720,265.311,309.409)
(989.86,810.22,351.47,1.00) (989.859,810.220,351.472)
(419.98,738.09,412.31,1.00) (419.977,738.087,412.311)
(61.36,52.02,348.12,1.00) (61.359,52.016,348.120)
(944.42,592.37,907.13,1.00) (944.416,592.370,907.127)
(771.95,134.95,347.93,1.00) (771.947,134.946,347.927)
(714.90,600.02,756.89,1.00) (714.903,600.018,756.887)
(510.22,871.92,855.29,1.00) (510.224,871.923,855.287)
(133.20,1.86,770.80,1.00) (133.202,1.856,770.800)
(650.79,718.45,362.56,1.00) (650.794,718.454,362.564)
(366.72,445.17,627.88,1.00) (366.722,445.173,627.875)
(676.13,435.03,438.10,1.00) (676.131,435.032,438.095)
(27.60,855.01,176.18,1.00) (27.602,855.009,176.183)
(439.91,916.37,228.20,1.00) (439.913,916.369,228.199)
(788.03,860.79,820.57,1.00) (788.033,860.785,820.569)
(695.16,632.73,955.52,1.00) (695.160,632.732,955.515)
(43.09,347.64,555.53,1.00) (43.087,347.635,555.533)
(799.97,857.86,427.46,1.00) (799.974,857.859,427.456)
(655.26,991.06,429.31,1.00) (655.261,991.061,429.311)
(426.06,641.86,147.77,1.00) (426.060,641.855,147.765)
(788.62,8.58,592.94,1.00) (788.625,8.577,592.939)
(416.50,684.71,27.97,1.00) (416.500,684.708,27.971)
(854.59,712.31,882.98,1.00) (854.595,712.310,882.980)
(30.78,152.22,799.35,1.00) (30.778,152.223,799.349)
(258.98,940.26,660.13,1.00) (258.977,940.256,660.134)
(79.55,635.42,292.87,1.00) (79.546,635.416,292.867)
(35.06,678.50,640.50,1.00) (35.061,678.503,640.502)
(590.59,478.48,498.36,1.00) (590.594,478.477,498.361)
(18.05,133.74,489.42,1.00) (18.050,133.737,489.422)
(447.36,559.80,131.28,1.00) (447.361,559.797,131.277)
(595.13,348.42,139.85,1.00) (595.126,348.422,139.854)
(188.07,764.92,824.56,1.00) (188.065,764.922,824.562)
(216.04,619.52,536.87,1.00) (216.036,619.516,536.872)
(99.02,650.29,689.09,1.00) (99.016,650.294,689.095)
(898.37,909.27,629.35,1.00) (898.365,909.271,629.351)
(558.50,988.82,264.77,1.00) (558.500,988.818,264.767)
(851.37,23.88,943.27,1.00) (851.366,23.879,943.270)
(491.87,614.47,421.75,1.00) (491.868,614.474,421.747)
(990.23,632.52,555.48,1.00) (990.229,632.523,555.484)
(479.65,79.88,115.28,1.00) (479.651,79.885,115.281)
(610.93,675.01,463.70,1.00) (610.928,675.011,463.703)
(750.78,863.08,228.62,1.00) (750.782,863.076,228.625)
(575.34,79.11,848.14,1.00) (575.344,79.112,848.141)
(112.22,178.13,498.44,1.00) (112.216,178.128,498.435)
(801.31,76.49,407.71,1.00) (801.311,76.494,407.707)
(430.66,634.99,396.52,1.00) (430.662,634.994,396.525)
(695.43,486.36,420.40,1.00) (695.429,486.360,420.404)
(638.70,978.23,34.88,1.00) (638.699,978.228,34.878)
(60.45,968.46,667.40,1.00) (60.445,968.457,667.401)
(615.93,448.11,747.29,1.00) (615.929,448.109,747.286)
(731.21,59.04,422.30,1.00) (731.210,59.037,422.296)
(194.91,809.82,285.37,1.00) (194.913,809.819,285.372)
(423.54,385.16,364.48,1.00) (423.538,385.163,364.484)
(271.68,497.38,542.61,1.00) (271.679,497.380,542.613)
(770.11,298.69,619.11,1.00) (770.115,298.691,619.107)
(177.82,729.35,254.10,1.00) (177.822,729.353,254.100)
(574.35,424.78,740.46,1.00) (574.346,424.782,740.460)
(994.75,63.48,718.69,1.00) (994.751,63.480,718.688)
(29.63,123.93,687.15,1.00) (29.628,123.926,687.146)
(697.03,739.85,135.25,1.00) (697.029,739.855,135.254)
(444.31,471.07,194.29,1.00) (444.315,471.065,194.291)
(866.61,665.98,4.11,1.00) (866.611,665.979,4.110)
(151.98,89.52,389.27,1.00) (151.984,89.517,389.274)
(516.47,361.20,886.65,1.00) (516.468,361.196,886.653)
(59.08,131.31,185.34,1.00) (59.081,131.311,185.344)
(678.19,309.13,914.70,1.00) (678.187,309.132,914.696)
(932.29,883.48,339.48,1.00) (932.288,883.479,339.478)
(672.75,878.23,402.96,1.00) (672.748,878.229,402.958)
(391.44,907.86,526.88,1.00) (391.436,907.857,526.884)
(78.58,604.89,266.74,1.00) (78.582,604.887,266.739)
(213.84,49.20,737.80,1.00) (213.836,49.202,737.804)
(408.13,915.81,403.78,1.00) (408.127,915.813,403.783)
(412.24,67.80,493.30,1.00) (412.238,67.797,493.299)
(801.51,584.27,854.50,1.00) (801.511,584.265,854.495)
(688.16,643.35,985.81,1.00) (688.165,643.346,985.806)
(873.51,321.53,294.94,1.00) (873.508,321.533,294.938)
(788.20,253.82,178.42,1.00) (788.205,253.821,178.417)
(127.68,926.57,56.65,1.00) (127.683,926.569,56.646)
(530.64,318.00,964.50,1.00) (530.641,318.005,964.504)
(57.52,396.59,569.39,1.00) (57.525,396.587,569.391)
(324.26,610.42,618.59,1.00) (324.264,610.423,618.592)
(62.07,18.55,534.41,1.00) (62.068,18.550,534.406)
(465.85,430.79,602.20,1.00) (465.850,430.788,602.202)
(959.15,232.30,186.47,1.00) (959.150,232.299,186.468)
(813.64,920.46,829.81,1.00) (813.645,920.464,829.813)
(799.45,793.97,151.35,1.00) (799.451,793.972,151.347)
(94.39,582.18,405.17,1.00) (94.389,582.177,405.168)
(272.81,709.86,331.74,1.00) (272.807,709.860,331.737)
(329.45,240.50,649.74,1.00) (329.453,240.501,649.741)
(293.96,298.03,46.33,1.00) (293.957,298.026,46.328)
(863.35,622.29,656.75,1.00) (863.348,622.290,656.751)
(481.94,684.36,675.30,1.00) (481.940,684.357,675.301)
(16.35,150.21,106.09,1.00) (16.346,150.208,106.089)
(618.55,109.36,338.39,1.00) (618.548,109.357,338.388)
(805.02,923.00,258.85,1.00) (805.016,923.002,258.852)
(634.83,722.45,52.82,1.00) (634.829,722.453,52.824)
(786.18,816.84,635.00,1.00) (786.176,816.842,635.001)
(191.34,89.65,344.86,1.00) (191.344,89.649,344.861)
(523.08,419.10,585.36,1.00) (523.080,419.102,585.362)
(172.82,713.06,883.39,1.00) (172.821,713.059,883.388)
(219.15,576.41,505.68,1.00) (219.149,576.406,505.678)
